start,end,days,sign,bin,trade_return_pp
2020-04-28,2020-10-13,168,1,1,0.921875
2020-05-14,2020-10-29,168,1,0,-0.484375
2020-05-29,2020-06-05,7,1,0,-1.7782281454226552
2020-06-03,2020-11-18,168,1,1,0.171875
2020-06-05,2020-11-20,168,1,1,1.546875
2020-06-09,2020-11-24,168,1,1,0.640625
2020-06-10,2020-11-25,168,1,0,-0.109375
2020-06-11,2020-11-26,168,1,0,
2020-06-16,2020-12-01,168,1,0,-0.453125
2020-06-24,2020-12-09,168,1,0,-0.78125
2020-06-29,2020-11-10,134,1,0,-1.4662048644342727
2020-07-07,2020-11-09,125,1,0,-1.3592762286413222
2020-07-10,2020-11-10,123,1,0,-1.328931590292789
2020-07-20,2020-10-30,102,1,0,-1.160311297752053
2020-07-28,2020-10-21,85,1,0,-1.0398646033042176
2020-07-30,2020-08-13,14,1,0,-1.006745416797388
2020-08-04,2020-08-12,8,1,0,-1.0060737188956153
2020-08-05,2020-08-13,8,1,0,-1.0196568596639906
2020-08-10,2020-08-27,17,1,0,-0.9651469246637386
2020-08-11,2020-10-30,80,1,0,-1.0299099023111096
2020-08-12,2020-11-09,89,1,0,-1.0315638608610496
2020-08-17,2020-10-30,74,1,0,-0.9990201709442615
2020-08-20,2020-10-22,63,1,0,-0.95546682447306
2020-08-25,2020-10-30,66,1,0,-0.9175851866927776
2020-08-27,2020-11-09,74,1,0,-0.9445041136312285
2020-08-28,2020-10-30,63,1,0,-0.9750917557507073
2020-09-01,2020-10-22,51,1,0,-0.9521998388600105
2020-09-03,2020-10-07,34,1,0,-0.9163667953638103
2020-09-04,2020-11-09,66,1,0,-1.0611606904531814
2020-09-18,2020-10-22,34,1,0,-0.8792381910646804
2020-09-25,2020-10-05,10,1,0,-0.8014655451826115
2020-10-02,2020-10-21,19,1,0,-0.7374290993335894
2020-10-05,2020-11-09,35,1,0,-0.9105556505325479
2020-10-06,2020-10-30,24,1,0,-0.9392482435868135
2020-10-07,2020-11-10,34,1,0,-0.9849411911007014
2020-10-13,2020-10-30,17,1,0,-0.9288934003404583
2020-10-19,2020-11-09,21,1,0,-0.8614335760482696
2020-10-21,2020-11-10,20,1,0,-0.8578847211973397
2020-10-22,2021-01-07,77,1,0,-0.8587485866775243
2020-10-26,2020-11-10,15,1,0,-0.8627948956422856
2020-10-27,2020-11-09,13,1,0,-0.8738647451688752
2020-10-29,2020-11-10,12,1,0,-0.8918933765009581
2020-10-30,2021-01-08,70,1,0,-0.9175145327426514
2020-11-03,2021-02-16,105,-1,1,1.8135646757797794
2020-11-04,2021-02-16,104,-1,1,2.342615470275565
2020-11-06,2021-02-16,102,-1,1,2.302234161748301
2020-11-09,2021-02-25,108,-1,1,2.628887460266198
2020-11-12,2021-02-25,105,-1,1,2.7151214177019547
2020-11-19,2021-02-19,92,-1,1,2.500036457754349
2020-11-30,2021-02-16,78,-1,1,2.229155682236699
2020-12-01,2021-02-25,86,-1,1,2.4308351554282237
2020-12-04,2021-02-25,83,-1,1,2.368820673697838
2020-12-07,2021-02-22,77,-1,1,2.3755516864365136
2020-12-11,2021-02-16,67,-1,1,2.2280889728471207
2020-12-18,2021-02-16,60,-1,1,1.977987264728641
2020-12-31,2021-02-16,47,-1,1,1.691645428187641
2021-01-05,2021-02-16,42,-1,1,1.7022632326941818
2021-01-06,2021-02-25,50,-1,1,1.985219473436961
2021-01-07,2021-02-25,49,-1,1,2.047935921807042
2021-01-08,2021-02-25,48,-1,1,2.080593836585189
2021-01-13,2021-02-25,43,-1,1,2.0390017232503754
2021-01-15,2021-02-25,41,-1,1,2.026923541908956
2021-01-25,2021-02-22,28,-1,1,1.9824329860309997
2021-01-29,2021-02-22,24,-1,1,1.8437973267199637
2021-02-03,2021-02-25,22,-1,1,1.7918908033510654
2021-02-10,2021-02-24,14,-1,1,1.67099836374336
2021-02-12,2021-02-25,13,-1,1,1.6937708684467243
2021-02-19,2021-02-25,6,-1,1,1.6845692737647107
2021-02-24,2021-02-25,1,-1,1,1.6109219025456873
2021-02-25,2021-07-06,131,-1,0,-1.651916758442776
2021-03-01,2021-07-19,140,-1,0,-1.6657934328597708
2021-03-03,2021-07-19,138,-1,0,-1.6786288204261424
2021-03-04,2021-07-06,124,-1,0,-1.7289895838110187
2021-03-08,2021-06-09,93,-1,0,-1.704096198769781
2021-03-09,2021-07-06,119,-1,0,-1.7395773838575093
2021-03-12,2021-06-10,90,-1,0,-1.7582608940141435
2021-03-18,2021-06-04,78,-1,0,-1.675298048153484
2021-03-23,2021-06-10,79,-1,0,-1.6521917436282705
2021-03-26,2021-06-08,74,-1,0,-1.5683878280481354
2021-03-31,2021-04-20,20,-1,0,-1.5022068013415266
2021-04-01,2021-05-25,54,-1,0,-1.5230151871524142
2021-04-06,2021-06-08,63,-1,0,-1.5325386258784486
2021-04-08,2021-06-09,62,-1,0,-1.504261899546747
2021-04-12,2021-06-08,57,-1,0,-1.4523528921516486
2021-04-13,2021-06-09,57,-1,0,-1.4650069247871136
2021-04-15,2021-06-10,56,-1,0,-1.4572904165971727
2021-04-20,2021-06-10,51,-1,0,-1.3996983098542426
2021-04-27,2021-06-09,43,-1,0,-1.2859410373678197
2021-05-03,2021-06-09,37,-1,0,-1.2063638820416096
2021-05-05,2021-06-10,36,-1,0,-1.1663339064542317
2021-05-12,2021-06-04,23,-1,0,-1.1492615854359551
2021-05-13,2021-06-09,27,-1,0,-1.151203672106212
2021-05-19,2021-06-08,20,-1,0,-1.1165467073285515
2021-05-20,2021-06-10,21,-1,0,-1.1612926137128052
2021-05-25,2021-07-06,42,-1,0,-1.1312461311265234
2021-05-27,2021-06-10,14,-1,0,-1.0977711841694637
2021-06-03,2021-06-09,6,-1,0,-1.07035425760942
2021-06-04,2021-07-07,33,-1,0,-1.1770495475737128
2021-06-09,2021-07-19,40,-1,0,-1.1577746570590088
2021-06-10,2021-07-19,39,-1,0,-1.1855173126958964
2021-06-14,2021-07-08,24,-1,0,-1.1904986285495185
2021-06-16,2021-07-06,20,-1,0,-1.3917165448042579
2021-06-17,2021-07-07,20,-1,0,-1.3940414292723897
2021-06-18,2021-07-08,20,-1,0,-1.3995298965014704
2021-06-25,2021-07-06,11,-1,0,-1.2822086294591144
2021-06-29,2021-07-07,8,-1,0,-1.2485043932390172
2021-07-02,2021-07-19,17,-1,0,-1.2090373343490448
2021-07-08,2021-09-27,81,1,0,-1.1818287188412577
2021-07-09,2021-09-28,81,1,0,-1.2121328215769385
2021-07-13,2021-10-08,87,1,0,-1.2118501985590149
2021-07-14,2021-09-28,76,1,0,-1.268009136820452
2021-07-16,2021-09-27,73,1,0,-1.2305788310310652
2021-07-19,2021-09-23,66,1,0,-1.3674989429292785
2021-07-21,2021-09-27,68,1,0,-1.3745519554726575
2021-07-27,2021-09-23,58,1,0,-1.2747386796695679
2021-07-30,2021-09-23,55,1,0,-1.2468155694842233
2021-08-02,2021-08-10,8,1,0,-1.2606829938937285
2021-08-05,2021-09-23,49,1,0,-1.2312264381875442
2021-08-06,2021-09-24,49,1,0,-1.2711820738931883
2021-08-10,2021-09-28,49,1,0,-1.2404296586873103
2021-08-13,2021-09-23,41,1,0,-1.2656671143229423
2021-08-24,2021-09-23,30,1,0,-1.1035226523503365
2021-08-25,2021-09-27,33,1,0,-1.1113051480299214
2021-08-27,2021-09-23,27,1,0,-1.1205845633146652
2021-09-08,2021-09-24,16,1,0,-1.0321294302653623
2021-09-09,2021-09-23,14,1,0,-1.0336691517496814
2021-09-10,2021-09-27,17,1,0,-1.049371779692479
2021-09-14,2021-09-23,9,1,0,-1.0339111285035585
2021-09-16,2021-09-27,11,1,0,-1.0407194816127256
2021-09-20,2021-09-24,4,1,0,-1.065801378337425
2021-09-23,2021-10-11,18,1,0,-1.332550999690274
2021-09-27,2021-10-21,24,1,0,-1.3086489905681098
2021-09-30,2021-10-18,18,1,0,-1.2726916494875105
2021-10-05,2021-10-20,15,1,0,-1.2410718318170322
2021-10-07,2022-01-18,103,-1,1,2.460751304102907
2021-10-11,2021-12-03,53,-1,0,-1.2098456022393262
2021-10-13,2022-01-18,97,-1,1,2.3800172108286937
2021-10-15,2022-01-18,95,-1,1,2.5114051592218885
2021-10-18,2021-12-03,46,-1,0,-1.2586033261196716
2021-10-21,2021-11-04,14,-1,0,-1.2438688511053553
2021-10-22,2021-11-05,14,-1,0,-1.2971293479497905
2021-10-27,2022-01-18,83,-1,1,2.5033398383509033
2021-10-28,2021-12-03,36,-1,0,-1.2581235858373563
2021-11-03,2021-11-05,2,-1,0,-1.1940239368838474
2021-11-04,2022-01-18,75,-1,1,2.619573489145912
2021-11-05,2022-01-10,66,-1,1,2.74436823363489
2021-11-08,2022-01-18,71,-1,1,2.820457259327833
2021-11-09,2022-01-18,70,-1,1,2.850747523740101
2021-11-10,2022-02-08,90,-1,1,3.304606386834112
2021-11-15,2021-12-03,18,-1,0,-1.6185311100355688
2021-11-18,2021-12-03,15,-1,0,-1.5356857852249277
2021-11-22,2021-12-01,9,-1,0,-1.616282210599395
2021-11-30,2022-01-18,49,-1,1,3.0709289740323142
2021-12-02,2022-01-18,47,-1,1,3.101793158659185
2021-12-03,2022-01-18,46,-1,1,3.3075768712381692
2021-12-06,2022-02-04,60,-1,1,3.4309162801199613
2021-12-08,2022-02-08,62,-1,1,3.3454288623248223
2021-12-13,2022-01-18,36,-1,1,3.229458213417077
2021-12-16,2022-01-18,33,-1,1,3.216493580764385
2021-12-21,2022-01-18,28,-1,1,3.047492722428155
2021-12-29,2022-01-18,20,-1,1,2.8731287547743687
2022-01-03,2022-02-10,38,-1,1,3.123780482222745
2022-01-05,2022-02-10,36,-1,1,3.1106164983419244
2022-01-07,2022-03-14,66,-1,1,3.020352849797631
2022-01-13,2022-02-10,28,-1,1,2.826102488306282
2022-01-14,2022-03-14,59,-1,1,2.9325777927772716
2022-01-20,2022-03-14,53,-1,1,2.9399634745139265
2022-01-26,2022-03-21,54,-1,1,3.156965170090359
2022-01-28,2022-03-15,46,-1,1,3.130990368375507
2022-02-03,2022-03-16,41,-1,1,2.9654213512662357
2022-02-04,2022-03-01,25,-1,0,-1.5598207109327007
2022-02-08,2022-03-01,21,-1,0,-1.51986483238799
2022-02-10,2022-02-28,18,-1,0,-1.653591479176045
2022-02-11,2022-03-01,18,-1,0,-1.7201102736462681
2022-02-15,2022-02-28,13,-1,0,-1.694815027049222
2022-02-17,2022-03-01,12,-1,0,-1.7156777409410104
2022-02-28,2022-03-21,21,-1,1,3.6886709775084436
2022-03-01,2022-03-16,15,-1,1,4.093177726571062
2022-03-02,2022-03-22,20,-1,1,4.601035069007036
2022-03-04,2022-03-21,17,-1,1,4.67465187419073
2022-03-08,2022-03-22,14,-1,1,4.6539472486535125
2022-03-09,2022-03-25,16,-1,1,4.771875416813302
2022-03-14,2022-04-11,28,-1,1,4.972804458829219
2022-03-21,2022-05-06,46,-1,1,5.063252588633762
2022-03-23,2022-05-06,44,-1,1,5.057579841496978
2022-03-25,2022-06-13,80,-1,1,5.21700512170898
2022-03-30,2022-06-10,72,-1,1,4.967505410106929
2022-04-05,2022-06-13,69,-1,1,5.057409643741319
2022-04-08,2022-06-14,67,-1,1,4.760067941247059
2022-04-12,2022-06-14,63,-1,1,4.739544966742318
2022-04-14,2022-06-14,61,-1,1,4.745852511280205
2022-04-19,2022-07-28,100,-1,0,-2.4160537764970553
2022-04-20,2022-08-01,103,-1,0,-2.4171306069137843
2022-04-21,2022-07-28,98,-1,0,-2.4573716858333476
2022-04-25,2022-09-19,147,-1,1,4.823288412683913
2022-04-26,2022-06-14,49,-1,1,4.954887037696658
2022-04-27,2022-09-20,146,-1,1,5.043397691885663
2022-04-29,2022-07-28,90,-1,0,-2.5118199403700383
2022-05-05,2022-07-28,84,-1,0,-2.4342331409110423
2022-05-09,2022-07-28,80,-1,0,-2.421762446590179
2022-05-11,2022-07-29,79,-1,0,-2.342945028977908
2022-05-17,2022-07-28,72,-1,0,-2.342873863917689
2022-05-18,2022-08-01,75,-1,0,-2.364895356060638
2022-05-20,2022-06-14,25,-1,1,4.595075233374638
2022-05-24,2022-06-13,20,-1,1,4.710851865781455
2022-06-01,2022-07-28,57,-1,0,-2.2451305506725583
2022-06-06,2022-07-28,52,-1,0,-2.1921177098431675
2022-06-10,2022-07-01,21,-1,0,-2.2522004816017147
2022-06-13,2022-06-30,17,-1,0,-2.580015885873699
2022-06-14,2022-06-23,9,-1,0,-2.62548835891394
2022-06-15,2022-07-01,16,-1,0,-2.8638531154116453
2022-06-22,2022-07-05,13,-1,0,-2.8585245980597245
2022-06-27,2022-07-05,8,-1,0,-2.747344028289643
2022-06-29,2022-07-28,29,-1,0,-2.670486944585263
2022-06-30,2022-07-28,28,-1,0,-2.677766477428589
2022-07-01,2022-09-22,83,-1,1,5.5270632182953365
2022-07-06,2022-09-22,78,-1,1,5.731173668644234
2022-07-08,2022-07-28,20,-1,0,-2.8082626201396885
2022-07-12,2022-08-01,20,-1,0,-2.7266675298871017
2022-07-19,2022-07-28,9,-1,0,-2.4821489723406684
2022-07-21,2022-09-20,61,-1,1,5.246073108566018
2022-07-22,2022-09-15,55,-1,1,5.417122751738099
2022-07-28,2022-09-06,40,-1,1,5.246485146762001
2022-08-02,2022-09-15,44,-1,1,5.615892034715386
2022-08-05,2022-09-20,46,-1,1,5.605292022191298
2022-08-11,2022-09-20,40,-1,1,5.271280103819855
2022-08-15,2022-09-15,31,-1,1,5.074664572606418
2022-08-17,2022-09-22,36,-1,1,5.028105783824677
2022-08-22,2022-09-22,31,-1,1,4.8199887772467696
2022-08-24,2022-09-26,33,-1,1,4.659826101748679
2022-08-29,2022-09-26,28,-1,1,4.509291790759305
2022-08-31,2022-09-26,26,-1,1,4.464994455755108
2022-09-02,2022-09-26,24,-1,1,4.428112422879107
2022-09-07,2022-09-26,19,-1,1,4.446456400932194
2022-09-13,2022-10-14,31,-1,1,4.213635174290919
2022-09-19,2022-10-19,30,-1,1,3.9079134694884208
2022-09-20,2022-10-19,29,-1,1,3.9190533998350388
2022-09-22,2023-01-12,112,-1,0,-2.172558039044045
2022-09-26,2022-11-30,65,-1,0,-2.5164697714846396
2022-09-28,2023-01-18,112,-1,0,-2.7978340188203354
2022-09-30,2022-12-02,63,-1,0,-2.714781432187255
2022-10-03,2023-03-20,168,-1,0,-0.9375
2022-10-05,2023-01-18,105,-1,0,-2.9091219511527324
2022-10-07,2022-12-01,55,-1,0,-2.8446680051813615
2022-10-14,2022-11-16,33,-1,0,-2.6008406211201436
2022-10-19,2022-11-10,22,-1,0,-2.547292118903872
2022-10-25,2022-11-16,22,-1,0,-2.504367766374005
2022-10-27,2022-12-01,35,-1,0,-2.499755887577013
2022-10-28,2022-11-30,33,-1,0,-2.542531321852721
2022-11-02,2022-11-15,13,-1,0,-2.38434887651556
2022-11-07,2022-11-10,3,-1,0,-2.261705681585537
2022-11-08,2022-11-15,7,-1,0,-2.277689020281409
2022-11-10,2023-01-18,69,-1,0,-2.7625034323928386
2022-11-16,2023-05-03,168,-1,0,-2.453125
2022-11-18,2022-12-07,19,-1,0,-2.5270115116609384
2022-11-23,2023-01-18,56,-1,0,-2.396750552162471
2022-11-30,2023-05-17,168,-1,1,0.078125
2022-12-02,2023-05-19,168,-1,1,1.6875
2022-12-05,2023-05-22,168,-1,1,1.078125
2022-12-07,2023-03-02,85,-1,1,4.906610266680684
2022-12-09,2023-05-26,168,-1,1,2.015625
2022-12-13,2023-05-30,168,-1,1,1.984375
2022-12-19,2023-06-05,168,-1,1,1.53125
2022-12-20,2023-01-18,29,-1,0,-2.305388772019525
2022-12-28,2023-01-06,9,-1,0,-2.113351036689786
2023-01-06,2023-06-23,168,-1,1,2.578125
2023-01-12,2023-03-01,48,-1,1,4.51869478570104
2023-01-18,2023-02-24,37,-1,1,5.025825217181382
2023-01-20,2023-03-02,41,-1,1,4.910631273072211
2023-01-30,2023-02-15,16,1,0,-2.182692880726743
2023-02-01,2023-02-10,9,1,0,-2.1752054525829565
2023-02-03,2023-02-15,12,1,0,-2.292148704110257
2023-02-06,2023-02-21,15,1,0,-2.4013420643812102
2023-02-10,2023-03-17,35,-1,0,-2.2799748627607896
2023-02-15,2023-03-15,28,-1,0,-2.189020239910363
2023-02-23,2023-03-13,18,-1,0,-2.0198802581561095
2023-02-24,2023-03-13,17,-1,0,-2.0285902141448755
2023-03-01,2023-03-10,9,-1,0,-1.9503322485939454
2023-03-03,2023-03-13,10,-1,0,-1.96376004542045
2023-03-09,2023-03-13,4,-1,0,-1.9479959135144624
2023-03-10,2023-03-15,5,-1,0,-2.2546117154879672
2023-03-13,2023-08-14,154,-1,1,4.956769729666616
2023-03-14,2023-03-24,10,-1,0,-2.530771268076804
2023-03-15,2023-08-14,152,-1,1,5.93433881768034
2023-03-16,2023-08-31,168,-1,1,4.46875
2023-03-17,2023-08-15,151,-1,1,6.443292839320009
2023-03-21,2023-09-05,168,-1,1,5.34375
2023-03-22,2023-08-16,147,-1,1,6.701189047747064
2023-03-27,2023-08-21,147,-1,1,6.575969594994647
2023-04-03,2023-05-25,52,1,0,-2.9881746074938933
2023-04-05,2023-05-22,47,1,0,-2.8959137270421804
2023-04-14,2023-06-13,60,1,0,-2.629543063318502
2023-04-24,2023-05-25,31,1,0,-2.40657959394779
2023-04-25,2023-05-24,29,1,0,-2.424905993003773
2023-04-27,2023-06-07,41,1,0,-2.391024691314859
2023-04-28,2023-05-25,27,1,0,-2.413846915869656
2023-05-01,2023-06-22,52,1,0,-2.5072106685699107
2023-05-02,2023-05-25,23,1,0,-2.642782637630503
2023-05-03,2023-05-19,16,1,0,-2.6841416349129528
2023-05-05,2023-05-25,20,1,0,-2.59490339845466
2023-05-10,2023-05-24,14,1,0,-2.509595852128383
2023-05-12,2023-05-25,13,1,0,-2.464962603219476
2023-05-17,2023-06-13,27,1,0,-2.3197151015081734
2023-05-18,2023-06-29,42,1,0,-2.3290608073978705
2023-05-24,2023-07-05,42,1,0,-2.1655425250527425
2023-05-25,2023-07-06,42,1,0,-2.1945907406441907
2023-06-01,2023-07-07,36,-1,1,4.140559328779549
2023-06-02,2023-08-21,80,-1,1,4.370299758298757
2023-06-07,2023-09-20,105,-1,1,4.400451610699915
2023-06-08,2023-08-21,74,-1,1,4.418585821188257
2023-06-13,2023-09-20,99,-1,1,4.277801488812526
2023-06-15,2023-08-21,67,-1,1,4.16839215661893
2023-06-22,2023-09-20,90,-1,1,4.03644754074945
2023-06-28,2023-08-21,54,-1,1,3.80717735920212
2023-06-29,2023-09-21,84,-1,1,4.14403118620024
2023-07-06,2023-07-13,7,-1,0,-2.030781837870234
2023-07-10,2023-10-02,84,-1,1,4.05454270437681
2023-07-12,2023-09-21,71,-1,1,4.205395387630958
2023-07-13,2023-09-20,69,-1,1,4.312897268425524
2023-07-14,2023-09-21,69,-1,1,4.316023627784343
2023-07-20,2023-09-21,63,-1,1,4.178109955730431
2023-07-27,2023-10-02,67,-1,1,4.051223331999529
2023-08-02,2023-10-02,61,-1,1,3.7757289600708064
2023-08-03,2023-10-03,61,-1,1,3.7939562426208218
2023-08-04,2023-10-02,59,-1,1,4.120094661822156
2023-08-10,2023-10-03,54,-1,1,4.004822713828125
2023-08-14,2023-10-17,64,-1,1,3.925750969202872
2023-08-21,2023-10-18,58,-1,1,3.643663857253911
2023-08-23,2023-10-17,55,-1,1,3.7652518942899755
2023-08-29,2023-10-03,35,-1,1,3.659716897927066
2023-09-06,2023-10-17,41,-1,1,3.383747315733146
2023-09-15,2023-10-17,32,-1,1,2.986920764462816
2023-09-19,2023-10-18,29,-1,1,2.9394000262798814
2023-09-20,2023-10-19,29,-1,1,2.962701493362006
2023-09-21,2023-11-29,69,-1,0,-1.4888624123664842
2023-09-22,2023-10-19,27,-1,1,2.978842539517562
2023-09-25,2023-11-29,65,-1,0,-1.523204597343826
2023-09-27,2023-11-28,62,-1,0,-1.523305891456425
2023-10-02,2023-11-21,50,-1,0,-1.550660687843234
2023-10-03,2023-11-08,36,-1,0,-1.6317003831529024
2023-10-04,2023-11-14,41,-1,0,-1.6345356055657714
2023-10-06,2023-11-08,33,-1,0,-1.6267641907374566
2023-10-09,2023-11-29,51,-1,0,-1.8630820957897718
2023-10-12,2023-11-28,47,-1,0,-1.916035117902327
2023-10-16,2023-11-28,43,-1,0,-1.9293572541235264
2023-10-17,2023-11-08,22,-1,0,-2.06471699170543
2023-10-19,2023-11-02,14,-1,0,-2.0265175807942057
2023-10-20,2023-11-03,14,-1,0,-2.038273737750796
2023-10-25,2023-11-03,9,-1,0,-2.0303162786328253
2023-10-26,2023-11-08,13,-1,0,-2.072245154830232
2023-10-31,2023-11-03,3,-1,0,-1.9598912702892934
2023-11-01,2023-11-28,27,-1,0,-2.2494994808375424
2023-11-03,2023-12-05,32,-1,0,-2.2547408198106176
2023-11-08,2023-12-06,28,-1,0,-2.188170474782942
2023-11-09,2023-11-29,20,-1,0,-2.2866062927133335
2023-11-14,2023-12-13,29,-1,0,-2.4797134980865976
2023-11-16,2023-12-13,27,-1,0,-2.4703081441219163
2023-11-27,2023-12-13,16,-1,0,-2.2367772111504896
2023-11-28,2023-12-14,16,-1,0,-2.240624129613455
2023-12-01,2023-12-27,26,-1,0,-2.293079695861368
2023-12-06,2024-05-22,168,-1,0,
2023-12-08,2023-12-20,12,-1,0,-2.2044975306725476
2023-12-13,2024-05-29,168,-1,0,
2023-12-20,2024-02-09,51,1,0,-2.2419805987125945
2023-12-27,2024-01-24,28,1,0,-2.1766243924724322
2023-12-29,2024-02-13,46,1,0,-2.1033123644754124
2024-01-04,2024-02-13,40,1,0,-2.0466917613431996
2024-01-11,2024-02-13,33,1,0,-1.8829596789912573
2024-01-17,2024-02-22,36,1,0,-1.8508599981723317
2024-01-24,2024-07-10,168,1,0,
2024-01-25,2024-02-13,19,1,0,-1.6700507211317888
2024-01-30,2024-02-13,14,1,0,-1.6016116052412297
2024-01-31,2024-02-05,5,1,0,-1.7278699487638587
2024-02-02,2024-02-13,11,1,0,-1.8956935207547925
2024-02-05,2024-07-22,168,1,0,
2024-02-09,2024-07-26,168,1,0,
2024-02-13,2024-07-30,168,1,0,
2024-02-15,2024-08-01,168,1,0,
2024-02-21,2024-08-07,168,1,0,
2024-02-29,2024-08-15,168,-1,0,
2024-03-01,2024-08-16,168,-1,0,
2024-03-06,2024-08-21,168,-1,0,
2024-03-12,2024-08-27,168,1,0,
2024-03-14,2024-08-29,168,-1,0,
2024-03-20,2024-09-04,168,-1,0,
2024-03-22,2024-09-06,168,-1,0,
2025-04-04,2025-04-09,5,1,0,-1.624995000456676
2025-04-07,2025-04-11,4,1,0,-1.812118546462602
2025-04-08,2025-05-21,43,1,0,-1.8443470918219398
2025-04-09,2025-08-28,141,-1,0,-2.0669677544307374
2025-04-11,2025-04-28,17,-1,0,-2.1213779429159816
2025-04-14,2025-09-05,144,-1,0,-2.2584125996717077
2025-04-16,2025-10-01,168,-1,0,-1.328125
2025-04-24,2025-09-05,134,-1,0,-2.0452380758709525
2025-04-28,2025-10-13,168,-1,0,-1.171875
2025-05-02,2025-09-05,126,-1,0,-1.94119146207047
2025-05-07,2025-09-08,124,-1,0,-1.8260961107878626
2025-05-08,2025-09-04,119,-1,0,-1.9121132041651798
2025-05-12,2025-08-01,81,-1,0,-1.9133786913800948
2025-05-14,2025-06-24,41,-1,0,-1.8430630103190264
2025-05-15,2025-08-01,78,-1,0,-1.8617988638695429
2025-05-21,2025-06-23,33,-1,0,-1.8203778701718447
2025-05-23,2025-06-26,34,-1,0,-1.7734943133657837
2025-05-29,2025-08-27,90,-1,0,-1.7487956483766731
2025-06-04,2025-09-04,92,-1,0,-1.7016170727210196
2025-06-06,2025-06-26,20,-1,0,-1.8226295317791616
2025-06-11,2025-08-27,77,-1,0,-1.7557538192315245
2025-06-13,2025-08-04,52,-1,0,-1.7473533751236017
2025-06-23,2025-09-05,74,-1,0,-1.6650273920950667
2025-06-26,2025-10-16,112,-1,0,-1.5791070789659143
2025-07-02,2025-09-05,65,-1,0,-1.4924516948224402
2025-07-03,2025-09-04,63,-1,0,-1.496032008617949
2025-07-09,2025-09-04,57,-1,0,-1.4825357163148507
2025-07-11,2025-08-04,24,-1,0,-1.4479182566739195
2025-07-15,2025-08-01,17,-1,0,-1.4224007268624064
2025-07-18,2025-08-01,14,-1,0,-1.355350150087336
2025-07-22,2025-09-04,44,-1,0,-1.3182937299236244
2025-07-24,2025-08-01,8,-1,0,-1.2823380086452392
2025-07-29,2025-09-04,37,-1,0,-1.2999317003965523
2025-07-30,2025-08-04,5,-1,0,-1.3106606366298936
2025-08-01,2026-01-16,168,-1,1,0.375
2025-08-08,2025-09-05,28,-1,0,-1.5170279847451906
2025-08-13,2026-01-28,168,1,0,-0.421875
2025-08-15,2026-01-30,168,1,1,0.3125
2025-08-22,2026-02-06,168,1,1,0.015625
2025-08-27,2026-02-11,168,1,0,-0.09375
2025-09-04,2026-01-20,138,1,0,-1.299532395993439
2025-09-05,2026-01-16,133,1,0,-1.3432591804356395
2025-09-09,2026-01-16,129,1,0,-1.3211373842949587
2025-09-17,2026-01-20,125,1,0,-1.2631780940987316
2025-09-22,2026-01-20,120,1,0,-1.1855142946386912
2025-09-24,2026-03-11,168,1,1,0.21875
2025-09-26,2026-03-13,168,1,0,-0.640625
2025-10-01,2026-01-20,111,1,0,-1.1367914474461895
2025-10-03,2026-01-20,109,1,0,-1.1168660629079878
2025-10-10,2026-01-16,98,1,0,-1.2209919525731687
2025-10-16,2025-11-05,20,1,0,-1.171381137652885
2025-10-17,2025-12-09,53,1,0,-1.1721923449957004
2025-10-22,2025-10-30,8,1,0,-1.0987504812660296
2025-10-23,2025-12-09,47,1,0,-1.1181280345193993
2025-10-29,2026-01-20,83,1,0,-1.2067570493390658
2025-11-05,2026-03-20,135,1,0,-1.1888425875473052
2025-11-06,2026-01-20,75,1,0,-1.2632515042808632
2025-11-11,2026-01-20,70,1,0,-1.2266785901129764
2025-11-14,2026-03-20,126,1,0,-1.1696528145589642
2025-11-18,2026-01-20,63,1,0,-1.1370199600651918
2025-11-20,2026-01-16,57,1,0,-1.1578018919387514
2025-11-24,2025-12-09,15,1,0,-1.1279654081272612
2025-12-01,2026-01-20,50,1,0,-1.1495509558157926
2025-12-04,2026-01-20,47,1,0,-1.1029122700246048
2025-12-08,2026-03-20,102,1,0,-1.0905321082032253
2025-12-10,2026-03-20,100,1,0,-1.0977501759018349
2025-12-16,2026-01-20,35,1,0,-1.0127968793274162
2025-12-22,2026-01-20,29,1,0,-0.9589430378655279
2025-12-29,2026-01-16,18,1,0,-0.9215227381927257
2025-12-31,2026-03-20,79,1,0,-0.9361659851212885
2026-01-05,2026-01-20,15,1,0,-0.9362395441736996
2026-01-09,2026-03-20,70,1,0,-0.8712250510562802
2026-01-14,2026-02-23,40,-1,0,-0.8496992914028627
2026-01-15,2026-02-13,29,-1,0,-0.8834142242006299
2026-01-16,2026-02-12,27,-1,0,-0.9142925718521401
2026-01-21,2026-02-12,22,-1,0,-0.9359315021162915
2026-01-30,2026-02-12,13,-1,0,-0.8051248491799341
2026-02-02,2026-02-10,8,-1,0,-0.8240727951028727
